TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,File output
0,4,0,System,0xbe884cc98040,138,-,N/A,False,2026-03-06 03:25:41.000000 UTC,N/A,Disabled
0,92,4,Registry,0xbe884cccb080,4,-,N/A,False,2026-03-06 03:25:23.000000 UTC,N/A,Disabled
0,308,4,smss.exe,0xbe884e2e4040,2,-,N/A,False,2026-03-06 03:25:41.000000 UTC,N/A,Disabled
0,412,404,csrss.exe,0xbe884dfdd140,11,-,0,False,2026-03-06 03:25:45.000000 UTC,N/A,Disabled
0,492,484,csrss.exe,0xbe884ec21080,12,-,1,False,2026-03-06 03:25:45.000000 UTC,N/A,Disabled
0,504,404,wininit.exe,0xbe884ec20140,1,-,0,False,2026-03-06 03:25:45.000000 UTC,N/A,Disabled
0,560,484,winlogon.exe,0xbe884dfdf080,6,-,1,False,2026-03-06 03:25:45.000000 UTC,N/A,Disabled
0,628,504,services.exe,0xbe884ec7d080,9,-,0,False,2026-03-06 03:25:46.000000 UTC,N/A,Disabled
0,652,504,lsass.exe,0xbe884eca3080,9,-,0,False,2026-03-06 03:25:46.000000 UTC,N/A,Disabled
0,764,628,svchost.exe,0xbe884ecef240,1,-,0,False,2026-03-06 03:25:47.000000 UTC,N/A,Disabled
0,788,504,fontdrvhost.ex,0xbe884ecf0080,5,-,0,False,2026-03-06 03:25:47.000000 UTC,N/A,Disabled
0,784,560,fontdrvhost.ex,0xbe884ecf2140,6,-,1,False,2026-03-06 03:25:47.000000 UTC,N/A,Disabled
0,800,628,svchost.exe,0xbe884eb7d080,28,-,0,False,2026-03-06 03:25:47.000000 UTC,N/A,Disabled
0,892,628,svchost.exe,0xbe884eda12c0,21,-,0,False,2026-03-06 03:25:47.000000 UTC,N/A,Disabled
0,948,628,svchost.exe,0xbe884edc4240,6,-,0,False,2026-03-06 03:25:47.000000 UTC,N/A,Disabled
0,1012,560,dwm.exe,0xbe884ee06080,15,-,1,False,2026-03-06 03:25:48.000000 UTC,N/A,Disabled
0,496,628,svchost.exe,0xbe884ee6d240,4,-,0,False,2026-03-06 03:25:48.000000 UTC,N/A,Disabled
0,688,628,svchost.exe,0xbe884ee93280,2,-,0,False,2026-03-06 03:25:48.000000 UTC,N/A,Disabled
0,992,628,svchost.exe,0xbe884ee9d2c0,2,-,0,False,2026-03-06 03:25:48.000000 UTC,N/A,Disabled
0,1036,628,svchost.exe,0xbe884ee9f300,9,-,0,False,2026-03-06 03:25:48.000000 UTC,N/A,Disabled
0,1076,628,svchost.exe,0xbe884eec1300,6,-,0,False,2026-03-06 03:25:48.000000 UTC,N/A,Disabled
0,1164,628,svchost.exe,0xbe884ef172c0,5,-,0,False,2026-03-06 03:25:48.000000 UTC,N/A,Disabled
0,1208,628,svchost.exe,0xbe884ef1e300,6,-,0,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1268,628,svchost.exe,0xbe884ef92300,1,-,0,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1352,628,svchost.exe,0xbe884ef98080,5,-,0,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1368,628,svchost.exe,0xbe884efc42c0,5,-,0,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1388,628,svchost.exe,0xbe884efdb280,6,-,0,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1408,628,svchost.exe,0xbe884efdc080,3,-,0,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1444,628,svchost.exe,0xbe884efdf240,18,-,0,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1548,628,svchost.exe,0xbe8851642300,5,-,0,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1600,4,MemCompression,0xbe884efaf080,26,-,N/A,False,2026-03-06 03:25:49.000000 UTC,N/A,Disabled
0,1640,628,svchost.exe,0xbe885165f240,2,-,0,False,2026-03-06 03:25:50.000000 UTC,N/A,Disabled
0,1676,628,svchost.exe,0xbe885174d280,2,-,0,False,2026-03-06 03:25:50.000000 UTC,N/A,Disabled
0,1696,628,svchost.exe,0xbe885174f2c0,7,-,0,False,2026-03-06 03:25:50.000000 UTC,N/A,Disabled
0,1820,628,svchost.exe,0xbe8851763100,12,-,0,False,2026-03-06 03:25:50.000000 UTC,N/A,Disabled
0,1828,628,svchost.exe,0xbe884cd49080,9,-,0,False,2026-03-06 03:25:50.000000 UTC,N/A,Disabled
0,1900,628,svchost.exe,0xbe88518020c0,8,-,0,False,2026-03-06 03:25:51.000000 UTC,N/A,Disabled
0,1988,628,svchost.exe,0xbe8851768240,3,-,0,False,2026-03-06 03:25:51.000000 UTC,N/A,Disabled
0,2016,628,svchost.exe,0xbe8851821240,12,-,0,False,2026-03-06 03:25:51.000000 UTC,N/A,Disabled
0,2024,628,svchost.exe,0xbe884cd71080,3,-,0,False,2026-03-06 03:25:51.000000 UTC,N/A,Disabled
0,2032,628,svchost.exe,0xbe884cd6f080,8,-,0,False,2026-03-06 03:25:51.000000 UTC,N/A,Disabled
0,1852,628,svchost.exe,0xbe885185f280,8,-,0,False,2026-03-06 03:25:52.000000 UTC,N/A,Disabled
0,2068,628,svchost.exe,0xbe8851862280,2,-,0,False,2026-03-06 03:25:52.000000 UTC,N/A,Disabled
0,2196,628,spoolsv.exe,0xbe885195a240,9,-,0,False,2026-03-06 03:25:52.000000 UTC,N/A,Disabled
0,2236,628,svchost.exe,0xbe885195c300,6,-,0,False,2026-03-06 03:25:52.000000 UTC,N/A,Disabled
0,2284,628,svchost.exe,0xbe885195d080,15,-,0,False,2026-03-06 03:25:52.000000 UTC,N/A,Disabled
0,2304,628,svchost.exe,0xbe88519c5300,5,-,0,False,2026-03-06 03:25:52.000000 UTC,N/A,Disabled
0,2512,628,svchost.exe,0xbe8851a29300,5,-,0,False,2026-03-06 03:25:54.000000 UTC,N/A,Disabled
0,2520,628,svchost.exe,0xbe88519ea080,5,-,0,False,2026-03-06 03:25:54.000000 UTC,N/A,Disabled
0,2532,628,svchost.exe,0xbe8851a2a080,6,-,0,False,2026-03-06 03:25:54.000000 UTC,N/A,Disabled
0,2680,628,svchost.exe,0xbe8851c04300,6,-,0,False,2026-03-06 03:25:54.000000 UTC,N/A,Disabled
0,2688,628,svchost.exe,0xbe8851c06240,4,-,0,False,2026-03-06 03:25:54.000000 UTC,N/A,Disabled
0,2696,628,svchost.exe,0xbe8851c07080,2,-,0,False,2026-03-06 03:25:54.000000 UTC,N/A,Disabled
0,2708,628,svchost.exe,0xbe8851c08080,17,-,0,False,2026-03-06 03:25:54.000000 UTC,N/A,Disabled
0,2724,628,svchost.exe,0xbe8851c37300,14,-,0,False,2026-03-06 03:25:54.000000 UTC,N/A,Disabled
