,precision,recall,f1-score,support
Benign/Dormant,0.9090909090909091,1.0,0.9523809523809523,10.0
Pre-enc Active,1.0,0.5,0.6666666666666666,2.0
Active Encryption,1.0,1.0,1.0,2.0
Post-Encryption,1.0,1.0,1.0,7.0
accuracy,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523
macro avg,0.9772727272727273,0.875,0.9047619047619048,21.0
weighted avg,0.9567099567099566,0.9523809523809523,0.9455782312925171,21.0
