,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,10.0
Pre-enc Active,1.0,1.0,1.0,2.0
Active Encryption,1.0,1.0,1.0,2.0
Post-Encryption,1.0,1.0,1.0,7.0
accuracy,1.0,1.0,1.0,1.0
macro avg,1.0,1.0,1.0,21.0
weighted avg,1.0,1.0,1.0,21.0
