,precision,recall,f1-score,support
Benign/Dormant,1.0,0.8,0.8888888888888888,10.0
Pre-enc Active,0.5,1.0,0.6666666666666666,2.0
Active Encryption,1.0,1.0,1.0,2.0
Post-Encryption,1.0,1.0,1.0,7.0
accuracy,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048
macro avg,0.875,0.95,0.8888888888888888,21.0
weighted avg,0.9523809523809523,0.9047619047619048,0.9153439153439153,21.0
