feature,importance
vad_total,0.35796284484386287
pslist_wow64_count,0.3372183244381255
dlllist_max_load_total_per_process,0.09797860691371078
handle_thread_count,0.0948864842845029
ldrmodules_total,0.02861598949652761
malfind_max_regions_per_process,0.01966392222327503
handle_timer_count,0.0172937994487034
handle_total,0.014515190060166409
handle_mutex_ratio,0.005520097351709235
priv_total_enabled,0.0030040148780409812
malfind_count,0.002584483154359732
ldrmodules_avg_per_process,0.0021274258030294447
cmdline_avg_length,0.0019338473652047326
handle_file_count,0.0016254328631639548
vad_exec_ratio,0.0011474348124587842
handle_semaphore_count,0.0009613353801335447
vad_max_regions_per_process,0.0009606021056320857
handle_file_ratio,0.0009488795143464601
handle_token_count,0.0008816890903563805
handle_event_count,0.0008713421995389333
svcscan_stopped,0.0008367028470156976
ldrmodules_not_in_load,0.0007108063680594908
handle_registry_count,0.000595050653072785
ldrmodules_not_in_mem,0.0005563600105365172
handle_avg_per_process,0.0005452889828561827
dlllist_unusual_path_hit_count,0.0005273969697457699
malfind_private,0.0005256873875873443
ldrmodules_suspicious_path_ratio,0.0005067804789088647
dlllist_total,0.00048591439149040286
dlllist_unusual_path_ratio,0.0004202971604029514
psscan_count,0.0004092040770796338
vad_private_ratio,0.0003540192283557507
dlllist_avg_per_process,0.0003270906825187965
filescan_total,0.0003076542295919958
dlllist_avg_load_total_per_process,0.0001977905945058204
pslist_avg_children,0.000196597206347087
hidden_process_count,0.00018422871765768698
dlllist_unique_dlls,0.0001476637011108047
vad_avg_regions_per_process,0.00014064962236189874
malfind_private_exec,0.0001362801312142768
dlllist_avg_max_loadcount_per_process,0.00013199377641959445
dlllist_crypto_ratio,0.0001290231023610627
cmdline_unusual_dir_ratio,0.00010157809640958479
handle_mutex_count,9.051723632062843e-05
malfind_avg_regions_per_process,7.847497515682448e-05
handle_process_count,7.435130306492631e-05
malfind_pid_count,7.151624925331142e-05
handle_registry_ratio,7.136974644378502e-05
pslist_avg_threads,6.960903006250212e-05
cmdline_unusual_dir_count,5.891184763781544e-05
handle_directory_count,5.7894673366869606e-05
dlllist_non_system,3.7093473072158424e-05
cmdline_with_args,3.643590454344547e-05
cmdline_max_length,3.4444013319193605e-05
handle_section_count,2.464513874391145e-05
vad_rwx_pid_count,2.290737198052438e-05
pslist_count,2.2386154273520196e-05
vad_private_region_count,2.067723837315457e-05
vad_private_pid_count,1.6518167287348677e-05
dlllist_unusual_path_pid_count,9.48206320567797e-06
ldrmodules_suspicious_path_hit_count,8.273766906494322e-06
handle_port_count,7.684025334403542e-06
vad_rwx_ratio,4.845546267575425e-06
cmdline_count,3.869870972618451e-06
vad_rwx_region_count,7.589332570350466e-07
vad_exec_count,6.701259083060394e-07
pslist_unique_names,3.2866508790354964e-07
ldrmodules_not_in_init,2.173835051274566e-07
dlllist_crypto_hit_count,1.6379063684770831e-07
vad_priv_exec_ratio,1.0465547761463973e-07
pslist_max_children,3.927839774731052e-08
vad_pid_count,2.85018856254446e-09
ldrmodules_max_per_process,1.0957361000169872e-09
dlllist_crypto_pid_count,6.816345402937944e-10
handle_desktop_count,9.47796189211727e-11
ldrmodules_suspicious_path_pid_count,7.344832302079695e-12
malfind_rwx_region_count,1.4545197673268547e-16
vad_private_exec,9.592304865725083e-18
pslist_exited_count,0.0
pslist_parent_missing_count,0.0
cmdline_script_tool_count,0.0
cmdline_suspicious_count,0.0
malfind_rwx_pid_count,0.0
malfind_mz_regions,0.0
svcscan_security_stopped,0.0
svcscan_running,0.0
svcscan_total,0.0
malfind_rwx_ratio,0.0
