,precision,recall,f1-score,support
Pre-launch (baseline),1.0,1.0,1.0,8.0
Pre-encryption,1.0,0.875,0.9333333333333333,8.0
Encrypting,0.9411764705882353,1.0,0.9696969696969697,16.0
Post-encryption,1.0,1.0,1.0,12.0
accuracy,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273
macro avg,0.9852941176470589,0.96875,0.9757575757575758,44.0
weighted avg,0.9786096256684492,0.9772727272727273,0.9768595041322314,44.0
