,precision,recall,f1-score,support
Pre-launch (baseline),1.0,0.5,0.6666666666666666,10.0
Pre-encryption,0.6666666666666666,1.0,0.8,10.0
Encrypting,0.9090909090909091,1.0,0.9523809523809523,20.0
Post-encryption,1.0,0.8666666666666667,0.9285714285714286,15.0
accuracy,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727
macro avg,0.8939393939393939,0.8416666666666667,0.836904761904762,55.0
weighted avg,0.9063360881542699,0.8727272727272727,0.8662337662337662,55.0
