,precision,recall,f1-score,support
Pre-launch (baseline),0.6666666666666666,1.0,0.8,10.0
Pre-encryption,1.0,0.5,0.6666666666666666,10.0
Encrypting,1.0,0.5,0.6666666666666666,20.0
Post-encryption,0.6,1.0,0.75,15.0
accuracy,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
macro avg,0.8166666666666667,0.75,0.7208333333333333,55.0
weighted avg,0.8303030303030302,0.7272727272727273,0.7136363636363636,55.0
