,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.8333333333333334,1.0,0.9090909090909091,20.0
Late (encrypting/post-encryption),1.0,0.8857142857142857,0.9393939393939394,35.0
accuracy,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272
macro avg,0.9166666666666667,0.9428571428571428,0.9242424242424243,55.0
weighted avg,0.9393939393939394,0.9272727272727272,0.928374655647383,55.0
