,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,17.0
Pre-enc Active,1.0,1.0,1.0,4.0
accuracy,1.0,1.0,1.0,1.0
macro avg,1.0,1.0,1.0,21.0
weighted avg,1.0,1.0,1.0,21.0
