,precision,recall,f1-score,support
Benign/Dormant,0.8888888888888888,1.0,0.9411764705882353,40.0
Pre-enc Active,1.0,0.6666666666666666,0.8,15.0
accuracy,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
macro avg,0.9444444444444444,0.8333333333333333,0.8705882352941177,55.0
weighted avg,0.9191919191919192,0.9090909090909091,0.9026737967914439,55.0
