,precision,recall,f1-score,support
Benign/Dormant,1.0,0.95,0.9743589743589743,40.0
Pre-enc Active,0.8823529411764706,1.0,0.9375,15.0
accuracy,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636
macro avg,0.9411764705882353,0.975,0.9559294871794872,55.0
weighted avg,0.9679144385026738,0.9636363636363636,0.9643065268065267,55.0
