,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.0,0.0,0.0,2.0
Late (encrypting/post-encryption),0.9746835443037974,0.9871794871794872,0.9808917197452229,78.0
accuracy,0.9625,0.9625,0.9625,0.9625
macro avg,0.4873417721518987,0.4935897435897436,0.49044585987261147,80.0
weighted avg,0.9503164556962025,0.9625,0.9563694267515924,80.0
