,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.0,0.0,0.0,10.0
Late (encrypting/post-encryption),0.8333333333333334,0.7575757575757576,0.7936507936507936,66.0
accuracy,0.6578947368421053,0.6578947368421053,0.6578947368421053,0.6578947368421053
macro avg,0.4166666666666667,0.3787878787878788,0.3968253968253968,76.0
weighted avg,0.7236842105263158,0.6578947368421053,0.6892230576441103,76.0
