,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.92,0.8214285714285714,0.8679245283018868,28.0
Late (encrypting/post-encryption),0.9090909090909091,0.9615384615384616,0.9345794392523364,52.0
accuracy,0.9125,0.9125,0.9125,0.9125
macro avg,0.9145454545454546,0.8914835164835164,0.9012519837771116,80.0
weighted avg,0.9129090909090909,0.9125,0.9112502204196791,80.0
