,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.96875,0.96875,0.96875,32.0
Late (encrypting/post-encryption),0.9787234042553191,0.9787234042553191,0.9787234042553191,47.0
accuracy,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9746835443037974
macro avg,0.9737367021276595,0.9737367021276595,0.9737367021276595,79.0
weighted avg,0.9746835443037974,0.9746835443037974,0.9746835443037974,79.0
