,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.5161290322580645,0.5714285714285714,0.5423728813559322,28.0
Late (encrypting/post-encryption),0.7551020408163265,0.7115384615384616,0.7326732673267327,52.0
accuracy,0.6625,0.6625,0.6625,0.6625
macro avg,0.6356155365371955,0.6414835164835164,0.6375230743413325,80.0
weighted avg,0.6714614878209348,0.6625,0.6660681322369525,80.0
