,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,25.0
Pre-enc Active,0.0,0.0,0.0,12.0
Active Encryption,0.5882352941176471,0.7692307692307693,0.6666666666666666,13.0
Post-Encryption,0.8571428571428571,1.0,0.9230769230769231,30.0
accuracy,0.8125,0.8125,0.8125,0.8125
macro avg,0.6113445378151261,0.6923076923076923,0.6474358974358974,80.0
weighted avg,0.7295168067226891,0.8125,0.7669871794871794,80.0
