feature,importance
filescan_total,0.1015958537509486
ldrmodules_not_in_mem,0.09817271436521094
handle_mutex_ratio,0.09708689830214207
psscan_count,0.08546220942048621
vad_private_ratio,0.06138402367863413
svcscan_stopped,0.053725169866002946
handle_token_count,0.048139400039933236
priv_total_enabled,0.041660604856174295
ldrmodules_not_in_init,0.04059100189699624
ldrmodules_not_in_load,0.04026758183272739
dlllist_crypto_ratio,0.03562465077222141
vad_priv_exec_ratio,0.035164223274047765
vad_exec_ratio,0.02857981424670759
vad_max_regions_per_process,0.02482772546282305
handle_semaphore_count,0.018438765081505226
handle_total,0.018389075786292085
handle_avg_per_process,0.01796577102853707
vad_private_region_count,0.016596654571142146
handle_mutex_count,0.015964053933658878
pslist_wow64_count,0.01468926810180219
handle_directory_count,0.010781516008904124
handle_event_count,0.010659050809624265
pslist_avg_children,0.008400949422227758
handle_file_ratio,0.00796408211911614
vad_rwx_ratio,0.0064744095030017015
handle_process_count,0.0059641045022913435
malfind_rwx_region_count,0.005952000461406176
dlllist_unusual_path_ratio,0.004927319415910315
malfind_pid_count,0.0041852771674001366
dlllist_unusual_path_hit_count,0.0031845583478897046
vad_rwx_pid_count,0.0031785501232846243
vad_total,0.002697142472843205
pslist_avg_threads,0.0026822525344934478
dlllist_avg_max_loadcount_per_process,0.002543525605158454
handle_port_count,0.0025384027395146283
malfind_avg_regions_per_process,0.0025343945498730526
svcscan_running,0.00220868172867536
vad_exec_count,0.0019814204928862602
handle_registry_ratio,0.0019465592201949747
malfind_private,0.0018888714313114623
vad_avg_regions_per_process,0.0014634455467741028
cmdline_unusual_dir_ratio,0.0012332698482660442
dlllist_avg_per_process,0.0011677011470776235
pslist_unique_names,0.001023144824916126
cmdline_suspicious_count,0.0008876845713869347
dlllist_avg_load_total_per_process,0.0007703838384322654
handle_thread_count,0.000745333904021468
ldrmodules_avg_per_process,0.0005680137987653086
cmdline_avg_length,0.0005559889642150307
ldrmodules_max_per_process,0.0004827645950245371
dlllist_unique_dlls,0.000470839682948934
ldrmodules_suspicious_path_ratio,0.0004539939127306201
handle_registry_count,0.00039296763404604926
malfind_max_regions_per_process,0.0003640576394063382
vad_private_exec,0.00035683052638577393
cmdline_with_args,0.0003162472197582809
handle_file_count,0.00022518211177175042
cmdline_unusual_dir_count,0.00018894621869602115
ldrmodules_total,0.00018214013465604075
dlllist_crypto_pid_count,0.00015157235016095366
handle_timer_count,0.00014037565820901573
malfind_count,0.00013760367803423212
malfind_private_exec,0.00013206963750518765
hidden_process_count,0.00011109912284441231
pslist_exited_count,9.315034839158675e-05
cmdline_max_length,7.322080699111752e-05
pslist_max_children,5.404973680968231e-05
dlllist_non_system,3.990125287034301e-05
handle_desktop_count,3.247045689929628e-05
handle_section_count,2.7385484728912875e-05
pslist_count,2.6917175030782904e-05
dlllist_max_load_total_per_process,2.587456924055988e-05
dlllist_crypto_hit_count,2.5200563968085037e-05
vad_private_pid_count,1.8503805914970706e-05
vad_pid_count,1.387835914305159e-05
dlllist_total,1.0560083344318999e-05
dlllist_unusual_path_pid_count,7.467436829318595e-06
cmdline_count,5.661301946499266e-06
malfind_rwx_pid_count,3.1811621910961513e-06
pslist_parent_missing_count,1.0020422351097267e-06
svcscan_total,5.535427075331915e-07
cmdline_script_tool_count,3.7050378999544405e-07
svcscan_security_stopped,2.568341213671392e-07
malfind_rwx_ratio,1.7505608966011587e-07
ldrmodules_suspicious_path_pid_count,2.501767493975621e-08
vad_rwx_region_count,8.727792135325369e-09
ldrmodules_suspicious_path_hit_count,2.17337373295762e-10
malfind_mz_regions,2.391877749058925e-11
