,precision,recall,f1-score,support
Benign/Dormant,0.6666666666666666,1.0,0.8,2.0
Pre-enc Active,0.0,0.0,0.0,2.0
Active Encryption,0.9215686274509803,0.94,0.9306930693069307,50.0
Post-Encryption,0.92,0.8846153846153846,0.9019607843137255,26.0
accuracy,0.9,0.9,0.9,0.9
macro avg,0.6270588235294118,0.7061538461538461,0.6581634634051641,80.0
weighted avg,0.8916470588235296,0.9,0.8948204232187926,80.0
