,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,10.0
Pre-enc Active,0.8695652173913043,0.8333333333333334,0.851063829787234,24.0
Active Encryption,0.8148148148148148,0.9565217391304348,0.88,23.0
Post-Encryption,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0
accuracy,0.8860759493670886,0.8860759493670886,0.8860759493670886,0.8860759493670886
macro avg,0.9079371133146876,0.9020092226613967,0.9022781525687597,79.0
weighted avg,0.8918026736872143,0.8860759493670886,0.8858557605775358,79.0
