,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,25.0
Pre-enc Active,0.0,0.0,0.0,20.0
Active Encryption,0.2647058823529412,1.0,0.4186046511627907,9.0
Post-Encryption,0.9523809523809523,0.7692307692307693,0.851063829787234,26.0
accuracy,0.675,0.675,0.675,0.675
macro avg,0.5542717086834734,0.6923076923076923,0.5674171202375062,80.0
weighted avg,0.6518032212885154,0.675,0.636188767936665,80.0
