,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,10.0
Pre-enc Active,0.9166666666666666,0.9166666666666666,0.9166666666666666,24.0
Active Encryption,0.7931034482758621,1.0,0.8846153846153846,23.0
Post-Encryption,1.0,0.7272727272727273,0.8421052631578947,22.0
accuracy,0.8987341772151899,0.8987341772151899,0.8987341772151899,0.8987341772151899
macro avg,0.9274425287356322,0.9109848484848484,0.9108468286099864,79.0
weighted avg,0.9144478393714535,0.8987341772151899,0.8971198688054118,79.0
