,precision,recall,f1-score,support
Benign/Dormant,1.0,1.0,1.0,25.0
Pre-enc Active,0.0,0.0,0.0,20.0
Active Encryption,0.16129032258064516,0.5555555555555556,0.25,9.0
Post-Encryption,1.0,0.4230769230769231,0.5945945945945946,26.0
accuracy,0.5125,0.5125,0.5125,0.5125
macro avg,0.5403225806451613,0.4946581196581197,0.4611486486486487,80.0
weighted avg,0.6556451612903226,0.5125,0.5338682432432432,80.0
