,precision,recall,f1-score,support
Benign/Dormant,0.6666666666666666,1.0,0.8,2.0
Pre-enc Active,0.0,0.0,0.0,2.0
Active Encryption,0.9473684210526315,0.36,0.5217391304347826,50.0
Post-Encryption,0.7142857142857143,0.9615384615384616,0.819672131147541,26.0
accuracy,0.5625,0.5625,0.5625,0.5625
macro avg,0.5820802005012531,0.5803846153846154,0.5353528153955809,80.0
weighted avg,0.8409147869674186,0.5625,0.61248039914469,80.0
