feature,importance
vad_rwx_ratio,0.06629678
svcscan_running,0.059864033
netstat_unique_ips,0.056012254
vad_exec_ratio,0.052693352
ldrmodules_total,0.03800013
pslist_wow64_count,0.037826125
netstat_total,0.02745306
handle_mutex_ratio,0.026067939
handle_semaphore_count,0.025600435
vad_avg_regions_per_process,0.025522327
cmdline_script_tool_count,0.023939935
netstat_outbound_count,0.023913851
ldrmodules_avg_per_process,0.023791332
dlllist_max_load_total_per_process,0.023757497
ldrmodules_not_in_init,0.02260472
pslist_wannacry_procs,0.021511454
vad_priv_exec_ratio,0.021014176
handle_mutex_count,0.0197247
malfind_count,0.018862208
dlllist_unusual_path_hit_count,0.018034497
handle_token_count,0.017593855
malfind_avg_regions_per_process,0.01693989
ldrmodules_not_in_load,0.014965156
hidden_process_count,0.014933685
psscan_count,0.013796667
dlllist_avg_load_total_per_process,0.013376433
signal_injection_score,0.013192554
svcscan_security_stopped,0.011619376
netstat_listening,0.010770911
handle_thread_count,0.010578017
filescan_total,0.01049851
pslist_exited_count,0.00949951
dlllist_avg_per_process,0.009289345
dlllist_unusual_path_pid_count,0.008542534
malfind_pid_count,0.007814205
cmdline_unusual_dir_ratio,0.0077920207
dlllist_unusual_path_ratio,0.007591056
handle_port_count,0.0072661876
dlllist_avg_max_loadcount_per_process,0.007005386
ldrmodules_max_per_process,0.006380714
vad_total,0.006348334
dlllist_crypto_hit_count,0.0063384837
handle_timer_count,0.006297906
malfind_max_regions_per_process,0.0062540583
handle_file_count,0.0061560506
priv_total_enabled,0.0061354586
netstat_outbound_ratio,0.0060648285
handle_total,0.006042741
vad_pid_count,0.0053670336
handle_registry_ratio,0.0053599044
ldrmodules_not_in_mem,0.0051615583
handle_event_count,0.0050055794
vad_max_regions_per_process,0.0047740648
handle_directory_count,0.004680056
handle_file_ratio,0.0046730256
handle_registry_count,0.0045904648
vad_exec_count,0.0042314217
svcscan_stopped,0.004058644
tier1_composite,0.0036565987
cmdline_suspicious_count,0.0035283267
handle_section_count,0.0033608899
pslist_avg_children,0.0032681946
handle_avg_per_process,0.0030945488
cmdline_unusual_dir_count,0.0029796509
handle_process_count,0.0029560986
ldrmodules_suspicious_path_ratio,0.0029550244
vad_private_exec,0.0026680948
malfind_private,0.002547737
malfind_rwx_pid_count,0.002467123
vad_private_ratio,0.0024609773
pslist_avg_threads,0.0022471386
dlllist_crypto_ratio,0.0022006421
malfind_rwx_ratio,0.0020807902
malfind_private_exec,0.0020774615
vad_private_region_count,0.0017864241
cmdline_count,0.0017444304
malfind_rwx_region_count,0.0014064423
pslist_count,0.001036975
pslist_max_children,0.0
cmdline_with_args,0.0
pslist_unique_names,0.0
pslist_parent_missing_count,0.0
vad_rwx_pid_count,0.0
ldrmodules_suspicious_path_pid_count,0.0
vad_private_pid_count,0.0
vad_rwx_region_count,0.0
ldrmodules_suspicious_path_hit_count,0.0
netstat_established,0.0
svcscan_total,0.0
handle_desktop_count,0.0
netstat_established_ratio,0.0
