,precision,recall,f1-score,support
Pre-encryption,1.0,0.16666666666666666,0.2857142857142857,30.0
Encryption-active,0.5,1.0,0.6666666666666666,25.0
accuracy,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
macro avg,0.75,0.5833333333333334,0.47619047619047616,55.0
weighted avg,0.7727272727272727,0.5454545454545454,0.45887445887445877,55.0
