family,stage_hint,behavior_stage,actual_offset_s,target_offset_s,rep,run,snap_name,snap_dir,pslist_count,pslist_unique_names,pslist_avg_threads,pslist_avg_handles,pslist_wow64_count,pslist_exited_count,pslist_ransom_procs,pslist_avg_runtimes,pslist_max_runtimes,pslist_avg_children,pslist_max_children,pslist_parent_missing_count,psscan_count,hidden_process_count,cmdline_count,cmdline_with_args,cmdline_suspicious_count,cmdline_avg_length,cmdline_max_length,cmdline_sus_args_count,cmdline_script_exec_count,cmdline_unusual_dir_count,cmdline_script_tool_count,cmdline_encoded_count,cmdline_ransom_indicators,dlllist_total,dlllist_unique_dlls,dlllist_avg_per_process,dlllist_non_system,dlllist_avg_load_total_per_process,dlllist_max_load_total_per_process,dlllist_avg_max_loadcount_per_process,dlllist_unusual_path_pid_count,dlllist_unusual_path_hit_count,dlllist_crypto_pid_count,dlllist_crypto_hit_count,dlllist_crypto_dlls,ldrmodules_total,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_hidden_count,ldrmodules_avg_per_process,ldrmodules_max_per_process,ldrmodules_suspicious_path_pid_count,ldrmodules_suspicious_path_hit_count,vad_total,vad_exec_count,vad_private_exec,vad_pid_count,vad_avg_regions_per_process,vad_max_regions_per_process,vad_avg_total_mem_per_process,vad_max_total_mem_per_process,vad_avg_max_region_size_per_process,vad_private_pid_count,vad_private_region_count,vad_rwx_pid_count,vad_rwx_region_count,malfind_count,malfind_mz_regions,malfind_rwx_region_count,malfind_private,malfind_private_exec,malfind_shellcode_regions,malfind_pid_count,malfind_avg_regions_per_process,malfind_max_regions_per_process,malfind_rwx_pid_count,handle_total,handle_avg_per_process,handle_file_count,handle_registry_count,handle_mutex_count,handle_process_count,handle_thread_count,handle_port_count,handle_event_count,handle_section_count,handle_semaphore_count,handle_timer_count,handle_desktop_count,handle_directory_count,handle_token_count,handle_file_ratio,handle_registry_ratio,handle_mutex_ratio,handle_encrypted_files,filescan_total,filescan_encrypted,filescan_ransom_notes,svcscan_total,svcscan_running,svcscan_stopped,svcscan_security_stopped,priv_total_enabled,vad_exec_ratio,vad_priv_exec_ratio,vad_rwx_ratio,vad_private_ratio,ldrmodules_hidden_ratio,ldrmodules_suspicious_path_ratio,filescan_encrypted_ratio,netstat_established_ratio,netstat_outbound_ratio,netstat_suspicious_port_ratio,cmdline_encoded_ratio,cmdline_script_exec_ratio,cmdline_unusual_dir_ratio,dlllist_unusual_path_ratio,dlllist_crypto_ratio,malfind_rwx_ratio
Cerber,3,2,60,60,3,15,Cerber_T060_rep03,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T060_rep03,100,54,15.43,0,3,1,0,0,0,5.21,42,5,100,0,100,100,3,117.06,1142,0,0,8,1,0,0,5126,915,53.4,5331,272.19,1562.0,5.62,5,46,81,178,7,5375,601,693,601,0,59.07,288,4,54,17261,5962,22,99,174.35,2207,0.0,0.0,0.0,98,7658,4,20,16,0,14,16,16,0,3,5.33,12,2,43186,449.85,1989,3020,957,933,2164,2216,11218,1272,1696,1068,95,245,712,0.0461,0.0699,0.0222,0,4677,11,0,,,,,1176,0.3454,0.0013,0.0012,0.4437,0.0,0.01,0.0024,0,0,0,0.0,0.0,0.08,0.009,0.0347,0.875
Cerber,3,2,60,60,4,21,Cerber_T060_rep04,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T060_rep04,101,55,15.28,0,3,1,0,0,0,5.26,42,5,101,0,101,101,3,115.73,1142,0,0,8,1,0,0,5041,910,51.97,5254,559.99,28809.0,302.57,5,46,82,181,7,5423,565,655,565,0,59.59,288,5,56,17339,6008,22,100,173.39,2180,0.0,0.0,0.0,99,7657,4,20,16,2,14,16,16,0,3,5.33,12,2,43486,448.31,2003,3056,960,937,2188,2228,11296,1290,1700,1073,96,249,720,0.0461,0.0703,0.0221,0,4739,11,0,,,,,1181,0.3465,0.0013,0.0012,0.4416,0.0,0.0103,0.0023,0,0,0,0.0,0.0,0.0792,0.0091,0.0359,0.875
Cerber,3,2,60,60,5,27,Cerber_T060_rep05,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T060_rep05,100,54,15.35,0,3,1,0,0,0,5.21,42,4,102,2,100,100,3,115.63,1142,0,0,8,1,0,0,5260,922,54.79,5420,275.6,1562.0,5.77,5,51,84,185,7,5371,378,469,378,0,59.68,288,5,55,17182,5971,22,99,173.56,2116,0.0,0.0,0.0,98,7570,4,20,18,0,16,18,18,0,4,4.5,12,3,43379,451.86,1984,3034,925,933,2173,2227,11236,1278,1693,1068,95,245,743,0.0457,0.0699,0.0213,0,4723,11,0,,,,,1176,0.3475,0.0013,0.0012,0.4406,0.0,0.0102,0.0023,0,0,0,0.0,0.0,0.08,0.0097,0.0352,0.8889
Cerber,3,3,120,120,1,4,Cerber_T120_rep01,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T120_rep01,93,50,13.2,0,3,1,0,0,0,4.84,36,5,94,1,93,93,2,113.68,1142,0,0,8,1,0,0,4558,863,56.98,5088,313.2,1562.0,5.92,5,33,74,166,7,110,16,35,16,0,2.89,15,1,1,16234,5599,20,92,176.46,2290,0.0,0.0,0.0,91,7287,4,20,1,0,1,1,1,0,1,1.0,1,1,37293,454.79,1785,2438,642,881,1757,1952,9847,1035,1533,923,84,204,479,0.0479,0.0654,0.0172,0,4281,12,0,635,185,449,5,1048,0.3449,0.0012,0.0012,0.4489,0.0,0.0091,0.0028,0,0,0,0.0,0.0,0.086,0.0072,0.0364,1.0
Cerber,3,3,120,120,2,10,Cerber_T120_rep02,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T120_rep02,94,50,13.19,0,3,1,0,0,0,4.89,37,5,95,1,94,94,1,103.72,1142,0,0,8,0,0,0,4064,788,54.92,4679,314.35,1562.0,5.68,5,31,69,144,7,124,12,30,12,0,3.1,15,0,0,16425,5631,20,93,176.61,2389,0.0,0.0,0.0,92,7415,4,20,1,0,1,1,1,0,1,1.0,1,1,37128,447.33,1797,2233,644,885,1771,1959,9922,1013,1541,934,83,199,427,0.0484,0.0601,0.0173,0,4021,6,0,635,186,448,5,1054,0.3428,0.0012,0.0012,0.4514,0.0,0.0,0.0015,0,0,0,0.0,0.0,0.0851,0.0076,0.0354,1.0
Cerber,3,3,120,120,3,16,Cerber_T120_rep03,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T120_rep03,92,50,13.54,0,3,1,0,0,0,4.79,36,5,95,3,92,92,2,105.18,1142,0,0,8,0,0,0,4112,824,55.57,4686,311.01,1562.0,5.68,5,32,67,146,7,134,17,37,17,0,3.05,15,0,0,16308,5562,20,91,179.21,2396,0.0,0.0,0.0,90,7407,4,20,1,0,1,1,1,0,1,1.0,1,1,36744,453.63,1787,2316,629,873,1747,1939,9763,1030,1520,925,81,195,415,0.0486,0.063,0.0171,0,4162,8,0,635,185,449,5,1043,0.3411,0.0012,0.0012,0.4542,0.0,0.0,0.0019,0,0,0,0.0,0.0,0.087,0.0078,0.0355,1.0
Cerber,3,3,120,120,4,22,Cerber_T120_rep04,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T120_rep04,93,51,13.29,0,3,1,0,0,0,4.84,36,5,96,3,93,93,2,108.82,1142,0,0,8,0,0,0,4306,842,54.51,4746,297.04,1562.0,5.32,5,45,66,153,7,109,11,29,11,0,2.87,15,0,0,16267,5599,20,92,176.82,2296,0.0,0.0,0.0,91,7308,4,20,8,0,8,8,8,0,2,4.0,7,2,37836,429.95,1834,2444,636,882,1754,1973,9974,1021,1539,990,85,208,557,0.0485,0.0646,0.0168,0,4275,8,0,635,185,449,5,1048,0.3442,0.0012,0.0012,0.4493,0.0,0.0,0.0019,0,0,0,0.0,0.0,0.086,0.0105,0.0355,1.0
Cerber,3,3,120,120,5,28,Cerber_T120_rep05,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T120_rep05,94,51,13.17,0,3,1,0,0,0,4.89,37,5,94,0,94,94,1,105.88,1142,0,0,8,0,0,0,4386,832,54.83,4850,301.39,1562.0,5.55,5,37,73,155,7,131,19,36,19,0,3.12,15,1,2,16372,5614,20,93,176.04,2357,0.0,0.0,0.0,92,7382,4,20,11,0,11,11,11,0,3,3.67,8,3,37759,429.08,1828,2524,643,889,1787,1929,10023,1011,1541,985,85,209,458,0.0484,0.0668,0.017,0,4146,10,0,635,186,448,5,1054,0.3429,0.0012,0.0012,0.4509,0.0,0.0153,0.0024,0,0,0,0.0,0.0,0.0851,0.0084,0.0353,1.0
Cerber,4,3,180,180,1,5,Cerber_T180_rep01,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T180_rep01,91,48,12.62,0,3,1,0,0,0,5.0,37,5,95,4,91,91,2,117.97,1142,0,0,7,1,0,0,5023,918,58.41,5258,296.73,1532.0,5.86,5,51,79,173,7,68,12,19,12,0,2.83,12,1,1,15994,5483,20,90,177.71,2337,0.0,0.0,0.0,89,7217,4,20,14,0,14,14,14,0,2,7.0,12,2,39071,443.99,1858,2843,656,873,1716,2008,9956,1179,1548,994,86,228,681,0.0476,0.0728,0.0168,0,4575,11,0,635,186,448,5,1047,0.3428,0.0013,0.0013,0.4512,0.0,0.0147,0.0024,0,0,0,0.0,0.0,0.0769,0.0102,0.0344,1.0
Cerber,4,3,180,180,2,11,Cerber_T180_rep02,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T180_rep02,90,48,12.74,0,3,1,0,0,0,4.94,36,5,95,5,90,90,1,106.16,1142,0,0,7,0,0,0,4243,810,56.57,4798,310.08,1532.0,5.68,5,45,70,149,7,70,14,21,14,0,3.18,12,1,1,16028,5464,20,89,180.09,2400,0.0,0.0,0.0,88,7279,4,20,1,0,1,1,1,0,1,1.0,1,1,36200,452.5,1768,2356,634,855,1644,1918,9481,987,1481,906,79,199,415,0.0488,0.0651,0.0175,0,4267,12,0,635,185,449,5,1041,0.3409,0.0012,0.0012,0.4541,0.0,0.0143,0.0028,0,0,0,0.0,0.0,0.0778,0.0106,0.0351,1.0
Cerber,4,3,180,180,3,17,Cerber_T180_rep03,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T180_rep03,92,49,12.58,0,3,1,0,0,0,5.06,36,5,97,5,92,92,2,114.08,1142,0,0,7,0,0,0,4623,864,57.07,5054,302.53,1532.0,5.63,5,45,73,163,7,82,11,21,11,0,3.28,12,1,1,16032,5522,20,91,176.18,2276,0.0,0.0,0.0,90,7187,4,20,6,0,6,6,6,0,2,3.0,4,2,37178,453.39,1800,2442,639,869,1667,1945,9634,1047,1499,940,81,213,592,0.0484,0.0657,0.0172,0,4277,11,0,635,185,449,5,1051,0.3444,0.0012,0.0012,0.4483,0.0,0.0122,0.0026,0,0,0,0.0,0.0,0.0761,0.0097,0.0353,1.0
Cerber,4,2,180,180,4,23,Cerber_T180_rep04,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T180_rep04,91,49,12.53,0,3,1,0,0,0,5.0,36,5,96,5,91,91,3,119.81,1142,0,0,7,1,0,0,5056,917,58.11,5278,208.47,1532.0,5.86,5,49,79,178,7,86,24,32,24,0,3.19,12,1,1,16079,5498,20,90,178.66,2394,0.0,0.0,0.0,89,7276,4,20,14,0,14,14,14,0,2,7.0,12,2,39210,445.57,1867,2850,661,872,1717,2014,9983,1200,1539,996,86,232,689,0.0476,0.0727,0.0169,0,4762,15,0,635,185,449,5,1046,0.3419,0.0012,0.0012,0.4525,0.0,0.0116,0.0031,0,0,0,0.0,0.0,0.0769,0.0097,0.0352,1.0
Cerber,4,3,180,180,5,29,Cerber_T180_rep05,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T180_rep05,91,48,12.64,0,3,1,0,0,0,5.0,37,5,92,1,91,91,1,103.93,1142,0,0,7,0,0,0,4288,810,57.95,4862,318.89,1532.0,5.68,5,45,70,151,7,66,12,20,12,0,2.87,12,1,1,16111,5486,20,90,179.01,2444,0.0,0.0,0.0,89,7328,4,20,1,0,1,1,1,0,1,1.0,1,1,36406,449.46,1789,2267,634,863,1647,1921,9525,1021,1501,914,80,197,391,0.0491,0.0623,0.0174,0,4219,11,0,635,186,448,5,1047,0.3405,0.0012,0.0012,0.4548,0.0,0.0152,0.0026,0,0,0,0.0,0.0,0.0769,0.0105,0.0352,1.0
Cerber,4,1,240,240,1,6,Cerber_T240_rep01,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T240_rep01,115,60,11.94,0,5,1,0,0,0,4.22,38,5,115,0,115,115,2,38.21,567,0,0,1,0,0,0,2259,570,37.03,2537,192.51,1424.0,4.72,2,2,42,80,7,486,72,101,72,0,10.57,49,0,0,18360,6424,37,114,161.05,2307,0.0,0.0,0.0,113,8079,9,37,13,0,13,13,13,0,5,2.6,3,5,36149,420.34,1798,2339,678,1003,1613,1891,9265,985,1486,869,85,223,548,0.0497,0.0647,0.0188,0,11225,0,0,635,224,410,5,1692,0.3499,0.002,0.002,0.44,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0087,0.0009,0.0354,1.0
Cerber,4,1,240,240,2,12,Cerber_T240_rep02,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T240_rep02,117,61,11.76,0,5,1,0,0,0,4.14,38,5,117,0,117,117,2,38.5,567,0,0,1,0,0,0,2601,613,41.29,3016,228.0,1466.0,5.52,2,2,50,91,7,552,66,96,66,0,8.0,49,0,0,18313,6466,36,116,157.87,2245,0.0,0.0,0.0,115,7943,9,36,16,0,16,16,16,0,7,2.29,4,7,37861,407.11,1867,2481,704,1020,1624,1961,9608,1058,1550,865,91,248,719,0.0493,0.0655,0.0186,0,13474,0,0,,,,,1748,0.3531,0.002,0.002,0.4337,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0085,0.0008,0.035,1.0
Cerber,4,1,240,240,3,18,Cerber_T240_rep03,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T240_rep03,115,60,11.86,0,5,1,0,0,0,4.22,38,4,115,0,115,115,2,47.1,567,0,0,2,0,0,0,3441,737,43.01,3953,235.12,1466.0,5.47,3,11,63,128,7,567,85,113,85,0,7.46,50,0,0,18183,6444,37,114,159.5,2119,0.0,0.0,0.0,113,7877,9,37,19,1,19,19,19,0,7,2.71,4,7,40261,402.61,1977,2812,726,1008,1733,2046,10127,1141,1639,993,97,260,767,0.0491,0.0698,0.018,0,12510,0,0,626,221,404,5,1692,0.3544,0.002,0.002,0.4332,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0174,0.0032,0.0372,1.0
Cerber,4,1,240,240,4,24,Cerber_T240_rep04,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T240_rep04,118,62,11.9,0,5,1,0,0,0,4.18,38,5,118,0,118,118,2,42.06,567,0,0,1,0,0,0,2960,656,41.11,3367,221.85,1466.0,5.25,2,2,56,106,7,502,61,93,61,0,10.24,46,0,0,18471,6531,37,117,157.87,2181,0.0,0.0,0.0,116,8011,9,37,2,0,2,2,2,0,1,2.0,2,1,37707,414.36,1853,2630,714,1020,1647,1955,9527,1050,1548,906,89,247,731,0.0491,0.0697,0.0189,0,8855,0,0,635,224,410,5,1753,0.3536,0.002,0.002,0.4337,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0085,0.0007,0.0358,1.0
Cerber,4,1,240,240,5,30,Cerber_T240_rep05,D:/Patrick/VMSnapshots/Datasets/Cerber_20260326_150808\T240_rep05,117,61,11.82,0,5,1,0,0,0,4.14,38,5,117,0,117,117,2,46.85,567,0,0,2,0,0,0,3557,744,43.91,4076,239.7,1466.0,5.26,3,27,65,131,7,497,81,113,81,0,6.54,62,0,0,18400,6505,37,116,158.62,2209,0.0,0.0,0.0,115,7989,9,37,17,0,17,17,17,0,6,2.83,4,6,38980,410.32,1927,2528,730,1018,1711,2011,9907,1079,1586,957,92,254,738,0.0494,0.0649,0.0187,0,12783,0,0,626,221,404,5,1748,0.3535,0.002,0.002,0.4342,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0171,0.0076,0.0368,1.0
