feature,importance
signal_encryption_score,0.4865061070263178
pslist_unique_names,0.1149164724786919
pslist_avg_children,0.08894533881675785
filescan_total,0.05960048357437466
priv_total_enabled,0.031927087617775664
pslist_wow64_count,0.031319760668638445
dlllist_max_load_total_per_process,0.026079602269191066
signal_injection_score,0.025375720259762532
dlllist_avg_per_process,0.014631814070126778
handle_token_count,0.014139725844884552
dlllist_avg_load_total_per_process,0.012343467750814813
malfind_rwx_pid_count,0.009490723473584144
dlllist_unusual_path_ratio,0.008565872492914928
handle_registry_ratio,0.008129390660192791
malfind_private,0.00750051331993023
ldrmodules_total,0.006878084278916011
malfind_rwx_region_count,0.006430984127726098
cmdline_unusual_dir_ratio,0.006164118740028909
malfind_avg_regions_per_process,0.005416939648479066
tier1_composite,0.00540334352079427
malfind_private_exec,0.004868934153064633
dlllist_crypto_ratio,0.003189996590150512
ldrmodules_avg_per_process,0.0026560514696757132
dlllist_avg_max_loadcount_per_process,0.002264615489217949
vad_private_ratio,0.001767527390844058
handle_port_count,0.0017395104568440289
svcscan_running,0.0016667886589238662
psscan_count,0.0016333052214198558
vad_total,0.0015767872064773032
vad_exec_ratio,0.0013889831447504134
pslist_parent_missing_count,0.0011933515913326853
vad_max_regions_per_process,0.0010411007140558942
ldrmodules_not_in_init,0.0006833806907266502
dlllist_crypto_hit_count,0.0006443224960676512
vad_exec_count,0.0005298444301882875
handle_event_count,0.0005005103316023687
handle_mutex_ratio,0.00047306242597160397
vad_rwx_region_count,0.0004086534816867692
handle_registry_count,0.00033012224190843894
vad_private_region_count,0.00032747913490371573
vad_rwx_ratio,0.0002324511649390533
ldrmodules_suspicious_path_pid_count,0.00017153808917209573
svcscan_stopped,0.00016825811919563387
dlllist_unusual_path_hit_count,0.00012881991932907358
handle_process_count,9.611026985485337e-05
handle_file_ratio,7.867219276004143e-05
ldrmodules_suspicious_path_ratio,6.851917324970951e-05
pslist_avg_threads,6.509311101718372e-05
netstat_outbound_ratio,6.338067848025988e-05
handle_avg_per_process,5.218360680556236e-05
cmdline_unusual_dir_count,4.04656731794983e-05
handle_thread_count,3.6622442688915964e-05
hidden_process_count,2.97258584293405e-05
malfind_pid_count,2.4553152694121216e-05
handle_desktop_count,2.0327278165369475e-05
vad_avg_regions_per_process,1.5060233776357074e-05
vad_private_exec,9.799397275251333e-06
ldrmodules_suspicious_path_hit_count,8.972194591178706e-06
pslist_count,8.74592212265344e-06
netstat_outbound_count,6.100917004343576e-06
ldrmodules_max_per_process,5.622818685691936e-06
handle_semaphore_count,5.168732280598067e-06
handle_section_count,2.636506415825632e-06
handle_total,2.396162177236394e-06
vad_priv_exec_ratio,2.3457740621297953e-06
handle_directory_count,1.4380364813577693e-06
ldrmodules_not_in_load,1.0093198635160844e-06
vad_private_pid_count,9.874523893155776e-07
handle_timer_count,8.99152480866158e-07
vad_pid_count,6.483224050115625e-07
ldrmodules_not_in_mem,6.270701064035715e-07
malfind_rwx_ratio,6.114066191199834e-07
cmdline_script_tool_count,1.223517408455529e-07
handle_file_count,8.854178092718731e-08
netstat_unique_ips,6.908515921173786e-08
handle_mutex_count,5.061648860602485e-08
pslist_max_children,6.7299802393494e-10
malfind_count,2.891238874672981e-10
cmdline_count,2.1763799267578264e-10
cmdline_suspicious_count,1.122918383629186e-10
dlllist_unusual_path_pid_count,4.199757588272923e-12
vad_rwx_pid_count,1.6629649799114675e-13
pslist_ransom_procs,0.0
pslist_exited_count,0.0
pslist_wannacry_procs,0.0
cmdline_with_args,0.0
malfind_max_regions_per_process,0.0
netstat_listening,0.0
netstat_total,0.0
svcscan_security_stopped,0.0
svcscan_total,0.0
netstat_established,0.0
netstat_smb_connections,0.0
netstat_established_ratio,0.0
