,precision,recall,f1-score,support
Benign/Dormant,0.9,1.0,0.9473684210526315,9.0
Pre-enc Active,0.6666666666666666,0.8,0.7272727272727273,5.0
Active Encryption,1.0,0.5,0.6666666666666666,2.0
Post-Encryption,0.75,0.6,0.6666666666666666,5.0
accuracy,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095
macro avg,0.8291666666666666,0.725,0.751993620414673,21.0
weighted avg,0.8182539682539682,0.8095238095238095,0.8013974329763803,21.0
