,precision,recall,f1-score,support
Pre-launch,1.0,0.875,0.9333333333333333,8.0
Pre-encryption,1.0,0.8888888888888888,0.9411764705882353,9.0
Encrypting,0.9047619047619048,1.0,0.95,19.0
Post-encryption,1.0,1.0,1.0,15.0
accuracy,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902
macro avg,0.9761904761904762,0.9409722222222222,0.9561274509803921,51.0
weighted avg,0.9645191409897292,0.9607843137254902,0.9605344098423683,51.0
