feature,importance
psscan_count,0.2068004567341971
vad_total,0.10406228124041964
handle_semaphore_count,0.0884507825463007
ldrmodules_max_per_process,0.07777368285481692
handle_mutex_ratio,0.054048925045587275
pslist_avg_threads,0.04954770040447051
handle_thread_count,0.04707670116605136
priv_total_enabled,0.03360428523167973
handle_mutex_count,0.0317631774352144
malfind_avg_regions_per_process,0.025253718974784206
cmdline_unusual_dir_ratio,0.023014923148786327
vad_rwx_region_count,0.021090629126593072
vad_private_exec,0.020425639110579458
dlllist_avg_load_total_per_process,0.019961094906930286
ldrmodules_total,0.01886609554507336
vad_private_region_count,0.01809044773984793
ldrmodules_suspicious_path_hit_count,0.017046419437826473
ldrmodules_avg_per_process,0.01651399628816306
ldrmodules_suspicious_path_ratio,0.013902452047671428
cmdline_unusual_dir_count,0.010400660619217303
vad_exec_ratio,0.008039305000474896
handle_port_count,0.007910913367335187
handle_total,0.007832438098809187
handle_token_count,0.007378281728670748
filescan_total,0.006575975429610537
malfind_private_exec,0.006505625473393418
vad_priv_exec_ratio,0.005920482769935497
dlllist_unusual_path_ratio,0.005293359005363856
vad_avg_regions_per_process,0.00506505698267529
ldrmodules_not_in_init,0.00484711654519029
dlllist_avg_per_process,0.004509184111857232
dlllist_max_load_total_per_process,0.00431169806389907
handle_timer_count,0.004210893167555596
pslist_avg_children,0.0033803056489440197
vad_rwx_pid_count,0.002654475173891893
vad_max_regions_per_process,0.0025800806653306636
svcscan_stopped,0.0022468720404320896
vad_private_pid_count,0.0020566291866802194
vad_private_ratio,0.0018548383763204819
vad_rwx_ratio,0.0011235374508256114
malfind_rwx_pid_count,0.0009444478346830107
cmdline_avg_length,0.0008304280203229138
handle_avg_per_process,0.0007523260777146997
dlllist_unique_dlls,0.0006787694526969905
ldrmodules_not_in_load,0.0006213583878391629
dlllist_total,0.0006133381303005975
handle_registry_count,0.0005683880648017761
handle_registry_ratio,0.0005100683752073045
vad_exec_count,0.000447938062461472
ldrmodules_not_in_mem,0.00038275449757375175
handle_process_count,0.00033136284240917343
handle_directory_count,0.0003246986182979429
handle_event_count,0.00030373685228239937
cmdline_suspicious_count,0.00017794509480925167
vad_pid_count,0.00011800752247636316
handle_file_count,9.885863294027893e-05
dlllist_avg_max_loadcount_per_process,9.691610871305659e-05
malfind_rwx_region_count,5.263784646332273e-05
pslist_unique_names,5.1247393002870474e-05
dlllist_crypto_ratio,4.8989189105335e-05
pslist_count,2.0682281094056353e-05
dlllist_unusual_path_hit_count,1.1773451014386481e-05
dlllist_crypto_pid_count,6.622946814537372e-06
dlllist_non_system,6.1251311244810044e-06
dlllist_crypto_hit_count,4.616363116020819e-06
cmdline_with_args,2.6696231963802146e-06
hidden_process_count,8.526758639875799e-07
pslist_parent_missing_count,6.692658632239149e-07
handle_desktop_count,4.0971221060614144e-07
handle_section_count,2.174001543176804e-07
cmdline_count,6.2540395026345085e-09
dlllist_unusual_path_pid_count,2.777729989982321e-16
pslist_wow64_count,0.0
cmdline_script_tool_count,0.0
cmdline_max_length,0.0
pslist_ransom_procs,0.0
pslist_max_children,0.0
pslist_exited_count,0.0
ldrmodules_suspicious_path_pid_count,0.0
malfind_count,0.0
malfind_mz_regions,0.0
malfind_max_regions_per_process,0.0
malfind_pid_count,0.0
malfind_private,0.0
handle_file_ratio,0.0
svcscan_security_stopped,0.0
svcscan_running,0.0
svcscan_total,0.0
malfind_rwx_ratio,0.0
