,precision,recall,f1-score,support
Benign (baseline),1.0,1.0,1.0,10.0
Pre-launch,0.8571428571428571,0.75,0.8,8.0
Pre-encryption,0.8888888888888888,1.0,0.9411764705882353,8.0
Encrypting,0.9411764705882353,1.0,0.9696969696969697,16.0
Post-encryption,1.0,0.9166666666666666,0.9565217391304348,12.0
accuracy,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
macro avg,0.9374416433239963,0.9333333333333333,0.933479035883128,54.0
weighted avg,0.9449458795864024,0.9444444444444444,0.9430152620263448,54.0
