,precision,recall,f1-score,support
Benign (baseline),0.3333333333333333,0.2,0.25,10.0
Pre-launch,0.38095238095238093,0.8,0.5161290322580645,10.0
Pre-encryption,0.0,0.0,0.0,20.0
Encrypting,0.4583333333333333,0.7333333333333333,0.5641025641025641,15.0
micro avg,0.40384615384615385,0.38181818181818183,0.3925233644859813,55.0
macro avg,0.29315476190476186,0.43333333333333335,0.33255789909015715,55.0
weighted avg,0.25487012987012986,0.38181818181818183,0.2931423415294383,55.0
