,precision,recall,f1-score,support
Benign (baseline),1.0,0.875,0.9333333333333333,16.0
Pre-launch,0.8,1.0,0.8888888888888888,8.0
Pre-encryption,1.0,1.0,1.0,14.0
Encrypting,1.0,1.0,1.0,13.0
Post-encryption,1.0,1.0,1.0,3.0
accuracy,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629
macro avg,0.96,0.975,0.9644444444444444,54.0
weighted avg,0.9703703703703703,0.9629629629629629,0.9637860082304527,54.0
