feature,importance
vad_avg_regions_per_process,0.17152215662264642
filescan_total,0.07840754003291028
ldrmodules_avg_per_process,0.06413908952874618
psscan_count,0.061511554390411054
dlllist_unusual_path_ratio,0.04831727416231388
hidden_process_count,0.04155124581505494
malfind_avg_regions_per_process,0.03935756974364904
handle_registry_ratio,0.0376088716175397
filescan_ransom_notes,0.03532486407016429
cmdline_avg_length,0.029638256153251014
dlllist_max_load_total_per_process,0.027706982367857482
pslist_avg_threads,0.027453206779967154
cmdline_unusual_dir_count,0.024982608209132017
dlllist_crypto_ratio,0.024471255951572835
netstat_total,0.024014056552547677
handle_thread_count,0.02191526776754347
cmdline_unusual_dir_ratio,0.017969078284209433
ldrmodules_max_per_process,0.017662720389272583
handle_process_count,0.016351177506734153
vad_total,0.014761640882470386
svcscan_security_stopped,0.01297061747506286
vad_private_region_count,0.01233671843648259
filescan_encrypted,0.01199317360886724
handle_registry_count,0.00965966619059882
vad_exec_ratio,0.009038456354882984
filescan_encrypted_ratio,0.008836382632614796
pslist_wow64_count,0.008559492926330205
handle_file_count,0.00787542214628865
priv_total_enabled,0.007296255945366442
netstat_avg_connections_per_process,0.005926731150270714
dlllist_avg_per_process,0.005369309431077847
dlllist_unusual_path_hit_count,0.005135976220498668
handle_mutex_count,0.0050760045136469655
malfind_count,0.005010499294043259
ldrmodules_total,0.004302281744741901
ldrmodules_not_in_load,0.004223305348528615
dlllist_unique_dlls,0.003679690016671734
malfind_rwx_pid_count,0.0036108085554810375
ldrmodules_suspicious_path_hit_count,0.003403903397368239
vad_private_ratio,0.0033713129714043606
ldrmodules_not_in_init,0.0028699022354050133
ldrmodules_suspicious_path_ratio,0.002660682944479825
pslist_parent_missing_count,0.0025652161874544065
netstat_listening,0.0023210996059861142
vad_exec_count,0.002081119834839127
svcscan_stopped,0.002011023160059009
vad_pid_count,0.0018582722803217743
svcscan_running,0.0017404550820799593
svcscan_total,0.0016678835903633398
handle_mutex_ratio,0.0014404204139633436
dlllist_crypto_hit_count,0.001380020366838775
vad_private_pid_count,0.0012986864610568672
ldrmodules_not_in_mem,0.001243967586068362
vad_rwx_pid_count,0.0011109134683539431
pslist_avg_children,0.0011076235249558519
handle_file_ratio,0.0009295624383626065
ldrmodules_suspicious_path_pid_count,0.0008465462213378366
vad_max_regions_per_process,0.0008190825828215617
handle_total,0.0007435924292550648
dlllist_avg_max_loadcount_per_process,0.0007159229542360064
malfind_injected_pid_count,0.0006144338020860031
netstat_established_ratio,0.000573375394449897
cmdline_count,0.0005639257395796808
netstat_listening_pid_count,0.000539291559199467
malfind_private,0.0004731022869561067
cmdline_suspicious_count,0.00043656184176329196
dlllist_avg_load_total_per_process,0.00043424827006807037
malfind_exe_regions,0.0004041411892150291
vad_rwx_ratio,0.0003470392290319555
malfind_max_regions_per_process,0.000298126425499513
pslist_exited_count,0.00024839936404068925
dlllist_crypto_pid_count,0.00021356013756974337
cmdline_with_args,0.00017743783131215251
handle_encrypted_files,0.00015897701132171335
dlllist_total,0.0001461212909830247
cmdline_max_length,0.000135504825595341
vad_rwx_region_count,0.00010986689943141067
cmdline_script_tool_count,7.622119085909631e-05
netstat_outbound_ratio,6.32349094017973e-05
pslist_count,4.976823756311256e-05
malfind_pid_count,4.340376106601168e-05
dlllist_non_system,3.7543145710213206e-05
pslist_ransom_procs,3.278879067878858e-05
vad_private_exec,2.548385591449908e-05
malfind_rwx_region_count,1.5377282891889942e-05
malfind_rwx_ratio,1.183825586384336e-05
pslist_max_children,5.537029308885206e-06
netstat_established,3.4488905291063598e-06
pslist_unique_names,1.9008433029148164e-06
vad_priv_exec_ratio,1.8042485104437993e-06
dlllist_unusual_path_pid_count,1.2873413211465325e-06
netstat_tcp_pid_count,8.302890603047596e-07
netstat_established_pid_count,5.325603335015802e-07
netstat_pid_count,3.7722233474984193e-07
netstat_outbound_count,8.550558708013687e-08
netstat_unique_ips,2.4310981873469245e-09
netstat_outbound_pid_count,2.421536939320264e-09
netstat_udp_pid_count,1.273185316874087e-10
netstat_max_connections_per_process,5.231671649648351e-12
dlllist_crypto_dlls,1.2434890454059714e-14
netstat_avg_unique_ips_per_process,1.1314798842697822e-15
vad_avg_total_mem_per_process,0.0
ldrmodules_hidden_count,0.0
cmdline_encoded_count,0.0
cmdline_ransom_indicators,0.0
pslist_avg_runtimes,0.0
pslist_max_runtimes,0.0
cmdline_sus_args_count,0.0
cmdline_script_exec_count,0.0
pslist_avg_handles,0.0
vad_max_total_mem_per_process,0.0
vad_avg_max_region_size_per_process,0.0
netstat_suspicious_port_hit_count,0.0
netstat_suspicious_port_pid_count,0.0
cmdline_script_exec_ratio,0.0
netstat_suspicious_port_ratio,0.0
cmdline_encoded_ratio,0.0
