,precision,recall,f1-score,support
Pre-launch (baseline),0.5333333333333333,1.0,0.6956521739130435,8.0
Pre-encryption,1.0,0.375,0.5454545454545454,8.0
Encrypting,0.9166666666666666,0.6875,0.7857142857142857,16.0
Post-encryption,0.8571428571428571,1.0,0.9230769230769231,12.0
accuracy,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727
macro avg,0.8267857142857142,0.765625,0.7374744820396995,44.0
weighted avg,0.8458874458874458,0.7727272727272727,0.7631183046202807,44.0
