,precision,recall,f1-score,support
Benign/Dormant,0.018518518518518517,1.0,0.03636363636363636,1.0
Pre-enc Active,0.0,0.0,0.0,1.0
Active Encryption,0.0,0.0,0.0,3.0
Post-Encryption,0.0,0.0,0.0,50.0
accuracy,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
macro avg,0.004629629629629629,0.25,0.00909090909090909,55.0
weighted avg,0.00033670033670033666,0.01818181818181818,0.0006611570247933884,55.0
