,precision,recall,f1-score,support
Benign/Dormant,0.0,0.0,0.0,1.0
Pre-enc Active,0.0,0.0,0.0,1.0
Active Encryption,0.0,0.0,0.0,3.0
Post-Encryption,0.9090909090909091,1.0,0.9523809523809523,50.0
accuracy,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
macro avg,0.22727272727272727,0.25,0.23809523809523808,55.0
weighted avg,0.8264462809917356,0.9090909090909091,0.8658008658008657,55.0
