,precision,recall,f1-score,support
Benign/Dormant,0.01818181818181818,1.0,0.03571428571428571,1.0
Pre-enc Active,0.0,0.0,0.0,1.0
Active Encryption,0.0,0.0,0.0,3.0
Post-Encryption,0.0,0.0,0.0,50.0
accuracy,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
macro avg,0.004545454545454545,0.25,0.008928571428571428,55.0
weighted avg,0.0003305785123966942,0.01818181818181818,0.0006493506493506494,55.0
