,precision,recall,f1-score,support
Pre-launch,0.5882352941176471,1.0,0.7407407407407407,10.0
Pre-encryption,1.0,0.8,0.8888888888888888,10.0
Encrypting,0.75,0.75,0.75,20.0
Post-encryption,1.0,0.6666666666666666,0.8,15.0
accuracy,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.7818181818181819
macro avg,0.8345588235294118,0.8041666666666666,0.7949074074074074,55.0
weighted avg,0.8342245989304813,0.7818181818181819,0.7872053872053872,55.0
