,precision,recall,f1-score,support
Pre-launch,0.2857142857142857,0.5,0.36363636363636365,8.0
Pre-encryption,1.0,0.4444444444444444,0.6153846153846154,9.0
Encrypting,0.5263157894736842,0.5263157894736842,0.5263157894736842,19.0
Post-encryption,1.0,0.6666666666666666,0.8,15.0
micro avg,0.5957446808510638,0.5490196078431373,0.5714285714285714,51.0
macro avg,0.7030075187969924,0.5343567251461988,0.5763341921236658,51.0
weighted avg,0.711484593837535,0.5490196078431373,0.5970108323049499,51.0
