,precision,recall,f1-score,support
Pre-launch,1.0,0.75,0.8571428571428571,8.0
Pre-encryption,1.0,0.4444444444444444,0.6153846153846154,9.0
Encrypting,0.6666666666666666,0.5263157894736842,0.5882352941176471,19.0
Post-encryption,1.0,0.7333333333333333,0.8461538461538461,15.0
micro avg,0.8611111111111112,0.6078431372549019,0.7126436781609196,51.0
macro avg,0.9166666666666666,0.6135233918128655,0.7267291531997415,51.0
weighted avg,0.8758169934640523,0.6078431372549019,0.7110663269832821,51.0
