,precision,recall,f1-score,support
Pre-launch,0.5454545454545454,0.75,0.631578947368421,8.0
Pre-encryption,0.0,0.0,0.0,9.0
Encrypting,0.6521739130434783,0.7894736842105263,0.7142857142857143,19.0
Post-encryption,1.0,0.8,0.8888888888888888,15.0
micro avg,0.7021276595744681,0.6470588235294118,0.673469387755102,51.0
macro avg,0.5494071146245059,0.5848684210526316,0.558688387635756,51.0
weighted avg,0.6226458963031853,0.6470588235294118,0.6266155585041033,51.0
