,precision,recall,f1-score,support
Benign (baseline),1.0,1.0,1.0,10.0
Pre-launch,0.875,0.875,0.875,8.0
Pre-encryption,1.0,1.0,1.0,8.0
Encrypting,0.9375,0.9375,0.9375,16.0
Post-encryption,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.0
accuracy,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
macro avg,0.9458333333333334,0.9458333333333334,0.9458333333333334,54.0
weighted avg,0.9444444444444444,0.9444444444444444,0.9444444444444444,54.0
