,precision,recall,f1-score,support
Pre-launch,1.0,0.5,0.6666666666666666,8.0
Pre-encryption,0.8,0.4444444444444444,0.5714285714285714,9.0
Encrypting,0.9230769230769231,0.631578947368421,0.75,19.0
Post-encryption,0.7894736842105263,1.0,0.8823529411764706,15.0
micro avg,0.8536585365853658,0.6862745098039216,0.7608695652173914,51.0
macro avg,0.8781376518218624,0.6440058479532164,0.7176120448179272,51.0
weighted avg,0.8741287608160673,0.6862745098039216,0.7443428351732849,51.0
