,precision,recall,f1-score,support
Pre-launch,0.7692307692307693,1.0,0.8695652173913043,10.0
Pre-encryption,0.0,0.0,0.0,10.0
Encrypting,0.7692307692307693,0.5,0.6060606060606061,20.0
Post-encryption,0.6,1.0,0.75,15.0
micro avg,0.6862745098039216,0.6363636363636364,0.660377358490566,55.0
macro avg,0.5346153846153846,0.625,0.5564064558629775,55.0
weighted avg,0.5832167832167833,0.6363636363636364,0.583033896275003,55.0
