,precision,recall,f1-score,support
Pre-launch,1.0,0.5,0.6666666666666666,10.0
Pre-encryption,1.0,0.5,0.6666666666666666,10.0
Encrypting,1.0,0.4,0.5714285714285714,20.0
Post-encryption,0.5357142857142857,1.0,0.6976744186046512,15.0
micro avg,0.717391304347826,0.6,0.6534653465346535,55.0
macro avg,0.8839285714285714,0.6,0.6506090808416389,55.0
weighted avg,0.8733766233766234,0.6,0.6404912916540824,55.0
