,precision,recall,f1-score,support
Benign (baseline),1.0,0.9,0.9473684210526315,10.0
Pre-launch,1.0,0.875,0.9333333333333333,8.0
Pre-encryption,0.6666666666666666,1.0,0.8,8.0
Encrypting,0.9230769230769231,0.75,0.8275862068965517,16.0
Post-encryption,0.8461538461538461,0.9166666666666666,0.88,12.0
accuracy,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8703703703703703
macro avg,0.887179487179487,0.8883333333333333,0.8776575922565033,54.0
weighted avg,0.8936372269705603,0.8703703703703703,0.8729950034729224,54.0
