,precision,recall,f1-score,support
Pre-encryption,0.6363636363636364,1.0,0.7777777777777778,7.0
Encryption-active,1.0,0.8918918918918919,0.9428571428571428,37.0
accuracy,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
macro avg,0.8181818181818181,0.9459459459459459,0.8603174603174604,44.0
weighted avg,0.9421487603305785,0.9090909090909091,0.9165945165945165,44.0
