feature,importance
filescan_total,0.054310058611556515
vad_avg_regions_per_process,0.052603094184765366
dlllist_unusual_path_ratio,0.041797204867824476
tier1_composite,0.04133733661966609
pslist_wow64_count,0.036991984585156755
pslist_ransom_procs,0.03670337737325688
pslist_exited_count,0.03344315628966505
vad_total,0.030715218629929614
psscan_count,0.026901524606846177
signal_benign_sep_score,0.024689154532328384
handle_file_ratio,0.023262515606435514
vad_private_region_count,0.021302263447735198
handle_semaphore_count,0.019593635675054916
vad_exec_ratio,0.0189977887796911
handle_mutex_ratio,0.018686886194996966
handle_file_count,0.016803150222757992
vad_exec_count,0.016662561119183798
handle_thread_count,0.015573798947554937
handle_registry_ratio,0.014679210659601163
handle_mutex_count,0.01464654497841302
handle_avg_per_process,0.014069968151214536
handle_event_count,0.014019425960651671
ldrmodules_max_per_process,0.013155912456923149
cmdline_script_tool_count,0.013154366292398448
ldrmodules_avg_per_process,0.011562958061967922
svcscan_stopped,0.01138947570134134
pslist_avg_threads,0.011264024022307445
ldrmodules_not_in_load,0.011129299039092306
handle_token_count,0.010898277525538702
netstat_total,0.010777375578017117
signal_process_score,0.010667979140011023
hidden_process_count,0.00971822591203846
priv_total_enabled,0.009568786128460885
ldrmodules_total,0.009155749113697308
dlllist_unusual_path_hit_count,0.009137786467743606
signal_injection_score,0.008902345489939676
handle_section_count,0.008455779182052548
ldrmodules_not_in_mem,0.00835828119856272
handle_total,0.008276410764058611
cmdline_avg_length,0.008200850088023943
pslist_avg_children,0.008190667821138533
cmdline_unusual_dir_ratio,0.007873780650969777
vad_private_ratio,0.007679090734686208
dlllist_unique_dlls,0.006823955907685239
handle_process_count,0.006648135422232293
netstat_outbound_ratio,0.006599794154968128
vad_pid_count,0.006470157100407663
pslist_parent_missing_count,0.006260435560596091
ldrmodules_suspicious_path_ratio,0.006242140192964381
svcscan_running,0.006062905981675039
ldrmodules_not_in_init,0.006045819778705912
dlllist_crypto_ratio,0.005837595236911794
handle_port_count,0.00562569428620965
dlllist_max_load_total_per_process,0.0055002714545024775
vad_max_regions_per_process,0.005470255392368582
dlllist_non_system,0.0053491972885107006
dlllist_avg_per_process,0.00516792284418532
handle_registry_count,0.005083646927785106
vad_priv_exec_ratio,0.005048283910460039
dlllist_total,0.004835825759904135
cmdline_suspicious_count,0.004697717455195796
vad_private_pid_count,0.004683916668223002
handle_directory_count,0.004547292899351198
cmdline_unusual_dir_count,0.004505660954955131
cmdline_with_args,0.004284690702180307
dlllist_avg_load_total_per_process,0.004242190507340132
dlllist_avg_max_loadcount_per_process,0.004127615356835244
cmdline_count,0.004070229599566198
handle_timer_count,0.0037277847947589835
ldrmodules_suspicious_path_pid_count,0.003650036086004359
dlllist_crypto_hit_count,0.0036337858103800366
pslist_count,0.0035143231924795425
vad_rwx_ratio,0.003490318117191979
malfind_pid_count,0.0034386894611899074
svcscan_security_stopped,0.003314422418047121
dlllist_unusual_path_pid_count,0.003081306618092829
pslist_max_children,0.003008249287611687
cmdline_max_length,0.002847441471045259
netstat_outbound_count,0.002690721930233175
svcscan_total,0.002595518397999212
netstat_unique_ips,0.002559187983619791
handle_desktop_count,0.0025293220311795677
netstat_established_ratio,0.0023939575430129184
pslist_wannacry_procs,0.0023117658715233135
pslist_unique_names,0.002228930986868797
malfind_rwx_ratio,0.0021475386372637353
malfind_count,0.002089962123808927
ldrmodules_suspicious_path_hit_count,0.0019042483182030708
malfind_avg_regions_per_process,0.0018740624940647961
netstat_established,0.0017906091555825144
malfind_rwx_region_count,0.0017643421314389688
vad_private_exec,0.0017049684900696186
malfind_private,0.0015578663401689986
malfind_private_exec,0.0015229130065648629
malfind_rwx_pid_count,0.0010539304920737294
vad_rwx_pid_count,0.000905947456114386
vad_rwx_region_count,0.0006715855467394623
malfind_max_regions_per_process,0.00045763104969305524
