,precision,recall,f1-score,support
Benign/Dormant,0.0,0.0,0.0,40.0
Pre-enc Active,1.0,0.3333333333333333,0.5,15.0
micro avg,1.0,0.09090909090909091,0.16666666666666666,55.0
macro avg,0.5,0.16666666666666666,0.25,55.0
weighted avg,0.2727272727272727,0.09090909090909091,0.13636363636363635,55.0
