,precision,recall,f1-score,support
Pre-enc Active,0.9090909090909091,1.0,0.9523809523809523,20.0
Active Encryption,1.0,0.9,0.9473684210526315,10.0
Post-Encryption,1.0,0.96,0.9795918367346939,25.0
accuracy,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636
macro avg,0.9696969696969697,0.9533333333333333,0.9597804033894258,55.0
weighted avg,0.9669421487603306,0.9636363636363636,0.9638381668456856,55.0
