,precision,recall,f1-score,support
Pre-enc Active,0.16666666666666666,0.4,0.23529411764705882,5.0
Active Encryption,0.0,0.0,0.0,10.0
Post-Encryption,0.0,0.0,0.0,36.0
micro avg,0.13333333333333333,0.0392156862745098,0.06060606060606061,51.0
macro avg,0.05555555555555555,0.13333333333333333,0.0784313725490196,51.0
weighted avg,0.01633986928104575,0.0392156862745098,0.02306805074971165,51.0
