,precision,recall,f1-score,support
Pre-enc Active,0.0,0.0,0.0,20.0
Active Encryption,0.0,0.0,0.0,10.0
Post-Encryption,0.5897435897435898,0.92,0.71875,25.0
micro avg,0.42592592592592593,0.41818181818181815,0.42201834862385323,55.0
macro avg,0.19658119658119658,0.3066666666666667,0.23958333333333334,55.0
weighted avg,0.2680652680652681,0.41818181818181815,0.32670454545454547,55.0
