,precision,recall,f1-score,support
Pre-enc Active,0.3076923076923077,0.8,0.4444444444444444,5.0
Active Encryption,0.0,0.0,0.0,10.0
Post-Encryption,0.5,0.027777777777777776,0.05263157894736842,36.0
micro avg,0.3333333333333333,0.09803921568627451,0.15151515151515152,51.0
macro avg,0.2692307692307692,0.27592592592592596,0.16569200779727095,51.0
weighted avg,0.38310708898944196,0.09803921568627451,0.08072468753583305,51.0
