,precision,recall,f1-score,support
Benign/Dormant,0.9473684210526315,1.0,0.972972972972973,18.0
Pre-enc Active,1.0,0.6666666666666666,0.8,9.0
Active Encryption,0.8,0.8,0.8,5.0
Post-Encryption,0.875,0.9545454545454546,0.9130434782608695,22.0
accuracy,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.9074074074074074
macro avg,0.9055921052631579,0.8553030303030303,0.8715041128084607,54.0
weighted avg,0.9130116959064328,0.9074074074074074,0.9037124080602341,54.0
