,precision,recall,f1-score,support
Benign/Dormant,0.0,0.0,0.0,40.0
Pre-enc Active,1.0,0.2,0.3333333333333333,15.0
micro avg,1.0,0.05454545454545454,0.10344827586206896,55.0
macro avg,0.5,0.1,0.16666666666666666,55.0
weighted avg,0.2727272727272727,0.05454545454545454,0.09090909090909091,55.0
