,precision,recall,f1-score,support
Benign/Dormant,1.0,0.15,0.2608695652173913,40.0
Pre-enc Active,1.0,0.2,0.3333333333333333,15.0
micro avg,1.0,0.16363636363636364,0.28125,55.0
macro avg,1.0,0.175,0.2971014492753623,55.0
weighted avg,1.0,0.16363636363636364,0.28063241106719367,55.0
