,precision,recall,f1-score,support
Benign/Dormant,0.06666666666666667,1.0,0.125,1.0
Pre-enc Active,0.0,0.0,0.0,1.0
Active Encryption,1.0,0.3333333333333333,0.5,3.0
Post-Encryption,0.9354838709677419,0.58,0.7160493827160493,50.0
accuracy,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.5636363636363636
macro avg,0.5005376344086021,0.4783333333333333,0.33526234567901236,55.0
weighted avg,0.906197458455523,0.5636363636363636,0.6804994388327722,55.0
