,precision,recall,f1-score,support
Pre-enc Active,1.0,1.0,1.0,5.0
Active Encryption,1.0,0.9,0.9473684210526315,10.0
Post-Encryption,0.972972972972973,1.0,0.9863013698630136,36.0
accuracy,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.9803921568627451
macro avg,0.990990990990991,0.9666666666666667,0.977889930305215,51.0
weighted avg,0.9809220985691575,0.9803921568627451,0.9800104612861728,51.0
