,precision,recall,f1-score,support
Benign/Dormant,0.1111111111111111,1.0,0.2,1.0
Pre-enc Active,0.043478260869565216,1.0,0.08333333333333333,1.0
Active Encryption,0.0,0.0,0.0,3.0
Post-Encryption,1.0,0.46,0.6301369863013698,50.0
accuracy,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
macro avg,0.2886473429951691,0.615,0.2283675799086758,55.0
weighted avg,0.9119016249451032,0.45454545454545453,0.5780033208800333,55.0
