feature,importance
pslist_wow64_count,0.29746869945570326
pslist_parent_missing_count,0.07328970436188259
cmdline_unusual_dir_ratio,0.06260821578466334
vad_avg_regions_per_process,0.050436170011315895
filescan_total,0.0382961914297604
ldrmodules_not_in_init,0.035889808882229944
ldrmodules_not_in_mem,0.03584480107236779
netstat_total,0.029046242670926266
handle_registry_ratio,0.02896190791234751
psscan_count,0.02741071700286839
cmdline_script_tool_count,0.022830970728463434
ldrmodules_not_in_load,0.021565280509476543
vad_total,0.020473892382623423
handle_semaphore_count,0.01843743455273611
cmdline_unusual_dir_count,0.018097334809902475
dlllist_unusual_path_ratio,0.013523552857730785
ldrmodules_max_per_process,0.012025878265174901
vad_rwx_pid_count,0.011840076533509157
handle_section_count,0.011491517207818594
cmdline_suspicious_count,0.011291144294200034
vad_priv_exec_ratio,0.010474433379359573
pslist_exited_count,0.009401367732949703
handle_mutex_count,0.009258276873801447
handle_avg_per_process,0.00899845221071402
netstat_outbound_count,0.008864802050292908
malfind_rwx_ratio,0.00876606651013811
pslist_avg_children,0.008606462426849336
dlllist_unusual_path_pid_count,0.007783172687860628
vad_private_region_count,0.007720157518099036
svcscan_stopped,0.006599767809734389
handle_file_ratio,0.006368189773947652
ldrmodules_total,0.005834830133329141
vad_rwx_region_count,0.005237464455340993
hidden_process_count,0.005109548163261137
handle_thread_count,0.00510929758781991
dlllist_avg_per_process,0.0050792486407045465
signal_injection_score,0.0049027299165460714
pslist_avg_threads,0.0047916529682762235
svcscan_security_stopped,0.00466354131455153
dlllist_unusual_path_hit_count,0.00265161888220357
vad_rwx_ratio,0.0022588636337452644
handle_mutex_ratio,0.0022333170144708133
priv_total_enabled,0.0018849477216987967
vad_exec_count,0.0018486347968707175
dlllist_crypto_ratio,0.0017364871601844082
pslist_ransom_procs,0.0017115615588322787
svcscan_running,0.001288440406102199
ldrmodules_suspicious_path_hit_count,0.0011681490321674795
vad_private_ratio,0.0010574725785273936
netstat_listening,0.000912571207143079
handle_token_count,0.0008605448669416388
vad_private_exec,0.0006440844502578225
tier1_composite,0.000616068313202735
ldrmodules_avg_per_process,0.0006141833384918304
handle_directory_count,0.0006141363780059895
handle_port_count,0.0004747505567364977
dlllist_avg_load_total_per_process,0.000376880575122438
handle_event_count,0.0003660288790998158
handle_timer_count,0.00035998875449328176
dlllist_crypto_hit_count,0.00035068891772376063
pslist_max_children,0.0003115365400526123
vad_max_regions_per_process,0.0002818518519083193
handle_file_count,0.00018958618102801536
malfind_rwx_pid_count,0.00016340566302130196
ldrmodules_suspicious_path_pid_count,0.00015866355458572264
netstat_outbound_ratio,0.00011785329621633075
vad_exec_ratio,8.182253446639022e-05
handle_registry_count,7.56480577426401e-05
ldrmodules_suspicious_path_ratio,5.4227007086017544e-05
handle_process_count,4.566072802450916e-05
malfind_rwx_region_count,3.717180676291308e-05
cmdline_with_args,3.2539841375589786e-05
vad_pid_count,6.227494803301391e-06
malfind_avg_regions_per_process,4.393388238285299e-06
svcscan_total,4.01046558033885e-06
malfind_max_regions_per_process,2.5245933811632097e-06
malfind_private,1.7793653090744645e-06
netstat_unique_ips,1.4504206753973214e-06
dlllist_max_load_total_per_process,4.4549435013354624e-07
netstat_established,2.591315042124244e-07
pslist_unique_names,2.2609300296481962e-07
handle_desktop_count,1.2776839146197749e-07
dlllist_avg_max_loadcount_per_process,7.973387387780816e-08
malfind_pid_count,6.734840902323798e-08
netstat_established_ratio,1.7996014488701885e-08
pslist_wannacry_procs,1.1580601617403158e-09
pslist_count,3.1648670396096263e-10
malfind_count,2.6834986087555636e-10
cmdline_count,0.0
malfind_private_exec,0.0
vad_private_pid_count,0.0
handle_total,0.0
