feature,importance
ldrmodules_avg_per_process,0.05248439387744081
dlllist_unusual_path_ratio,0.05226826295739478
handle_mutex_count,0.03586712952960079
ldrmodules_total,0.03266256130653922
vad_avg_regions_per_process,0.030307747253121565
handle_mutex_ratio,0.030164186907344293
pslist_avg_threads,0.028144345521831
dlllist_unusual_path_hit_count,0.028042984203109182
vad_exec_ratio,0.02768887956417212
vad_total,0.02729309276564201
psscan_count,0.024823172864636468
ldrmodules_max_per_process,0.02357800398227767
vad_private_region_count,0.02206585654109444
vad_max_regions_per_process,0.02085247580421247
vad_exec_count,0.020331228415751086
ldrmodules_not_in_init,0.01845401704462854
dlllist_max_load_total_per_process,0.017048827512526427
handle_process_count,0.01701888143265502
handle_registry_ratio,0.01612642117092365
vad_rwx_ratio,0.015165139269275818
handle_thread_count,0.015149560181167782
ldrmodules_suspicious_path_hit_count,0.014794430100945494
cmdline_unusual_dir_ratio,0.01434985532046352
ldrmodules_suspicious_path_ratio,0.014273604323971623
dlllist_crypto_ratio,0.01386649787504639
handle_file_ratio,0.012776601573655918
priv_total_enabled,0.012687500799680007
ldrmodules_not_in_load,0.012530586995884037
vad_private_ratio,0.011754055297398203
pslist_count,0.011630705260113013
pslist_avg_children,0.011533383083640427
cmdline_avg_length,0.0108471462845714
filescan_total,0.010794361941902253
ldrmodules_not_in_mem,0.010415523783870333
svcscan_stopped,0.009987821131858645
handle_registry_count,0.009921212667757232
vad_pid_count,0.009753913469863136
vad_private_exec,0.009584982614514855
vad_priv_exec_ratio,0.009379402333175198
svcscan_total,0.008854586726585633
vad_rwx_region_count,0.008550892038264661
svcscan_running,0.008416479023455064
vad_private_pid_count,0.008313145439441356
cmdline_with_args,0.008243066068828174
malfind_avg_regions_per_process,0.00816710476258784
ldrmodules_suspicious_path_pid_count,0.008100279840562472
handle_total,0.008058774338901266
dlllist_unique_dlls,0.007967359075085651
hidden_process_count,0.007523703762689445
dlllist_avg_per_process,0.007187953289020632
cmdline_unusual_dir_count,0.007140656337253791
cmdline_count,0.007086137713430855
dlllist_crypto_hit_count,0.006977966939058454
svcscan_security_stopped,0.006975099904216525
handle_file_count,0.0068751269974135975
pslist_max_children,0.006563789500041083
pslist_unique_names,0.006447320125259342
malfind_pid_count,0.006421773914014324
dlllist_avg_max_loadcount_per_process,0.006406485641457432
pslist_parent_missing_count,0.006225266428462943
malfind_rwx_region_count,0.006137786087333381
vad_rwx_pid_count,0.005973425930466336
pslist_wow64_count,0.005606850921430374
dlllist_avg_load_total_per_process,0.0055231838430032255
dlllist_total,0.005364582053662359
malfind_injected_pid_count,0.00515574221612425
cmdline_max_length,0.00506268433236008
dlllist_non_system,0.004338109714965513
malfind_exe_regions,0.004132934392584757
dlllist_crypto_pid_count,0.003935516403426559
malfind_max_regions_per_process,0.003813491873112053
cmdline_suspicious_count,0.003276575045245137
pslist_exited_count,0.0030479782870214364
malfind_rwx_ratio,0.003027885307961954
malfind_count,0.0028739672773133986
dlllist_unusual_path_pid_count,0.002481161891141394
malfind_rwx_pid_count,0.002386997262555185
malfind_private,0.0022709829339744914
pslist_ransom_procs,0.0019107633174162224
cmdline_script_tool_count,0.0007576600792146467
pslist_avg_runtimes,0.0
pslist_max_runtimes,0.0
cmdline_script_exec_count,0.0
cmdline_sus_args_count,0.0
cmdline_encoded_count,0.0
cmdline_ransom_indicators,0.0
pslist_avg_handles,0.0
ldrmodules_hidden_count,0.0
vad_avg_max_region_size_per_process,0.0
dlllist_crypto_dlls,0.0
vad_max_total_mem_per_process,0.0
vad_avg_total_mem_per_process,0.0
netstat_established_ratio,0.0
ldrmodules_hidden_ratio,0.0
cmdline_script_exec_ratio,0.0
cmdline_encoded_ratio,0.0
netstat_suspicious_port_ratio,0.0
netstat_outbound_ratio,0.0
